  281.0	     73
  282.0	     60
  283.0	     68
  284.0	     62
  285.0	     64
  286.0	     67
  287.0	     57
  288.0	     70
  289.0	     58
  290.0	     56
  291.0	     61
  292.0	     72
  293.0	     67
  294.0	     58
  295.0	     61
  296.0	     61
  297.0	     49
  298.0	     49
  299.0	     55
  300.0	     56
  301.0	     64
  302.0	     68
  303.0	     60
  304.0	     86
  305.0	     61
  306.0	     63
  307.0	     70
  308.0	     46
  309.0	     57
  310.0	     61
  311.0	     59
  312.0	     72
  313.0	     58
  314.0	     55
  315.0	     56
  316.0	     80
  317.0	     61
  318.0	     64
  319.0	     73
  320.0	     59
  321.0	     69
  322.0	     57
  323.0	     64
  324.0	     57
  325.0	     60
  326.0	     71
  327.0	     59
  328.0	     50
  329.0	     60
  330.0	     56
  331.0	     56
  332.0	     45
  333.0	     68
  334.0	     61
  335.0	     59
  336.0	     47
  337.0	     49
  338.0	     69
  339.0	     46
  340.0	     54
  341.0	     57
  342.0	     66
  343.0	     49
  344.0	     71
  345.0	     58
  346.0	     65
  347.0	     63
  348.0	     65
  349.0	     56
  350.0	     74
  351.0	     77
  352.0	     61
  353.0	     56
  354.0	     58
  355.0	     67
  356.0	     56
  357.0	     61
  358.0	     59
  359.0	     57
  360.0	     58
  361.0	     50
  362.0	     60
  363.0	     56
  364.0	     57
  365.0	     51
  366.0	     62
  367.0	     55
  368.0	     55
  369.0	     64
  370.0	     61
  371.0	     61
  372.0	     62
  373.0	     55
  374.0	     58
  375.0	     61
  376.0	     37
  377.0	     67
  378.0	     55
  379.0	     64
  380.0	     66
  381.0	     64
  382.0	     63
  383.0	     66
  384.0	     72
  385.0	     72
  386.0	    113
  387.0	     66
  388.0	    160
  389.0	     70
  390.0	     45
  391.0	     70
  392.0	     73
  393.0	     54
  394.0	     64
  395.0	     62
  396.0	     79
  397.0	     51
  398.0	     63
  399.0	     60
  400.0	     58
  401.0	     55
  402.0	     55
  403.0	     70
  404.0	     69
  405.0	     81
  406.0	     67
  407.0	     67
  408.0	     56
  409.0	     57
  410.0	     58
  411.0	     55
  412.0	     60
  413.0	     46
  414.0	     53
  415.0	     58
  416.0	     70
  417.0	     78
  418.0	     67
  419.0	     72
  420.0	     59
  421.0	     67
  422.0	     66
  423.0	     58
  424.0	     46
  425.0	     57
  426.0	     58
  427.0	     68
  428.0	     77
  429.0	     54
  430.0	     45
  431.0	     44
  432.0	     59
  433.0	     53
  434.0	     50
  435.0	     56
  436.0	     51
  437.0	     61
  438.0	     50
  439.0	     44
  440.0	     59
  441.0	     43
  442.0	     46
  443.0	     52
  444.0	     49
  445.0	     44
  446.0	     58
  447.0	     51
  448.0	     49
  449.0	     43
  450.0	     45
  451.0	     55
  452.0	     47
  453.0	     58
  454.0	    100
  455.0	     32
  456.0	     36
  457.0	     51
  458.0	     29
  459.0	     51
  460.0	     46
  461.0	     38
  462.0	     48
  463.0	     38
  464.0	     34
  465.0	     27
  466.0	     43
  467.0	     37
  468.0	     42
  469.0	     55
  470.0	     52
  471.0	     41
  472.0	     36
  473.0	     47
  474.0	     63
  475.0	     30
  476.0	     40
  477.0	     42
  478.0	     43
  479.0	     48
  480.0	     41
  481.0	     45
  482.0	     29
  483.0	     48
  484.0	     41
  485.0	     35
  486.0	     37
  487.0	     40
  488.0	     42
  489.0	     42
  490.0	     46
  491.0	     39
  492.0	     27
  493.0	     39
  494.0	     34
  495.0	     40
  496.0	     49
  497.0	     39
  498.0	     35
  499.0	     42
  500.0	     33
  501.0	     46
  502.0	     31
  503.0	     28
  504.0	     56
  505.0	     33
  506.0	     36
  507.0	     31
  508.0	     26
  509.0	     34
  510.0	    132
  511.0	     36
  512.0	     30
  513.0	     37
  514.0	     33
  515.0	     37
  516.0	     34
  517.0	     30
  518.0	     27
  519.0	     40
  520.0	     30
  521.0	     36
  522.0	     40
  523.0	     31
  524.0	     37
  525.0	     39
  526.0	     36
  527.0	     31
  528.0	     26
  529.0	     42
  530.0	     26
  531.0	     24
  532.0	     32
  533.0	     37
  534.0	     39
  535.0	     37
  536.0	     38
  537.0	     36
  538.0	     37
  539.0	     34
  540.0	     34
  541.0	     36
  542.0	     34
  543.0	     39
  544.0	     34
  545.0	     33
  546.0	     30
  547.0	     37
  548.0	     31
  549.0	     35
  550.0	     31
  551.0	     29
  552.0	     28
  553.0	     36
  554.0	     44
  555.0	     26
  556.0	     25
  557.0	     38
  558.0	     21
  559.0	     47
  560.0	     38
  561.0	     30
  562.0	     43
  563.0	     42
  564.0	     37
  565.0	     35
  566.0	     35
  567.0	     25
  568.0	     25
  569.0	     35
  570.0	     27
  571.0	     38
  572.0	     40
  573.0	     41
  574.0	     33
  575.0	     43
  576.0	     37
  577.0	     35
  578.0	     26
  579.0	     32
  580.0	     27
  581.0	     25
  582.0	     28
  583.0	     47
  584.0	     37
  585.0	     25
  586.0	     34
  587.0	     30
  588.0	     24
  589.0	     33
  590.0	     33
  591.0	     30
  592.0	     41
  593.0	     29
  594.0	     23
  595.0	     27
  596.0	     30
  597.0	     26
  598.0	     33
  599.0	     22
  600.0	     22
  601.0	     26
  602.0	     32
  603.0	     34
  604.0	     24
  605.0	     25
  606.0	     32
  607.0	     21
  608.0	     25
  609.0	   4336
  610.0	     22
  611.0	     17
  612.0	     25
  613.0	     24
  614.0	     22
  615.0	     41
  616.0	     28
  617.0	     16
  618.0	     22
  619.0	     29
  620.0	     29
  621.0	     18
  622.0	     19
  623.0	     23
  624.0	     12
  625.0	     25
  626.0	     20
  627.0	     33
  628.0	     26
  629.0	     22
  630.0	     27
  631.0	     26
  632.0	     22
  633.0	     36
  634.0	     18
  635.0	     18
  636.0	     20
  637.0	     24
  638.0	     22
  639.0	     29
  640.0	     28
  641.0	     15
  642.0	     26
  643.0	     33
  644.0	     22
  645.0	     27
  646.0	     22
  647.0	     23
  648.0	     29
  649.0	     33
  650.0	     25
  651.0	     20
  652.0	     18
  653.0	     17
  654.0	     28
  655.0	     24
  656.0	     16
  657.0	     14
  658.0	     21
  659.0	     29
  660.0	     29
  661.0	     17
  662.0	     27
  663.0	     25
  664.0	     22
  665.0	    148
  666.0	     26
  667.0	     19
  668.0	     25
  669.0	     20
  670.0	     16
  671.0	     31
  672.0	     23
  673.0	     24
  674.0	     28
  675.0	     25
  676.0	     25
  677.0	     26
  678.0	     24
  679.0	     28
  680.0	     24
  681.0	     18
  682.0	     16
  683.0	     30
  684.0	     30
  685.0	     21
  686.0	     26
  687.0	     23
  688.0	     19
  689.0	     24
  690.0	     19
  691.0	     23
  692.0	     13
  693.0	     18
  694.0	     27
  695.0	     17
  696.0	     23
  697.0	     31
  698.0	     19
  699.0	     21
  700.0	     29
  701.0	     34
  702.0	     17
  703.0	     59
  704.0	     24
  705.0	     15
  706.0	     26
  707.0	     35
  708.0	     29
  709.0	     23
  710.0	     33
  711.0	     22
  712.0	     24
  713.0	     26
  714.0	     30
  715.0	     30
  716.0	     28
  717.0	     26
  718.0	     19
  719.0	     78
  720.0	     21
  721.0	     23
  722.0	     24
  723.0	     27
  724.0	     21
  725.0	     27
  726.0	     19
  727.0	     32
  728.0	     23
  729.0	     16
  730.0	     23
  731.0	     27
  732.0	     22
  733.0	     30
  734.0	     18
  735.0	     21
  736.0	     25
  737.0	     18
  738.0	     26
  739.0	     29
  740.0	     33
  741.0	     26
  742.0	     34
  743.0	     14
  744.0	     23
  745.0	     22
  746.0	     30
  747.0	     27
  748.0	     19
  749.0	     18
  750.0	     19
  751.0	     25
  752.0	     32
  753.0	     21
  754.0	     19
  755.0	     15
  756.0	     23
  757.0	     27
  758.0	     23
  759.0	     22
  760.0	     25
  761.0	     24
  762.0	     19
  763.0	     31
  764.0	     18
  765.0	     22
  766.0	     25
  767.0	     23
  768.0	    536
  769.0	     22
  770.0	     22
  771.0	     15
  772.0	     21
  773.0	     15
  774.0	     27
  775.0	     23
  776.0	     22
  777.0	     21
  778.0	     26
  779.0	     15
  780.0	     16
  781.0	     23
  782.0	     23
  783.0	     24
  784.0	     20
  785.0	     25
  786.0	     47
  787.0	     23
  788.0	     24
  789.0	     24
  790.0	     20
  791.0	     30
  792.0	     22
  793.0	     26
  794.0	     22
  795.0	     16
  796.0	     21
  797.0	     17
  798.0	     24
  799.0	     27
  800.0	     20
  801.0	     25
  802.0	     26
  803.0	     23
  804.0	     26
  805.0	     20
  806.0	    175
  807.0	     22
  808.0	     20
  809.0	     22
  810.0	     21
  811.0	     21
  812.0	     23
  813.0	     17
  814.0	     24
  815.0	     18
  816.0	     19
  817.0	     27
  818.0	     23
  819.0	     14
  820.0	     34
  821.0	     29
  822.0	     30
  823.0	     27
  824.0	     18
  825.0	     28
  826.0	     26
  827.0	     26
  828.0	     27
  829.0	     19
  830.0	     25
  831.0	     21
  832.0	     29
  833.0	     29
  834.0	     24
  835.0	     22
  836.0	     29
  837.0	     22
  838.0	     19
  839.0	     27
  840.0	     24
  841.0	     21
  842.0	     19
  843.0	     28
  844.0	     28
  845.0	     25
  846.0	     31
  847.0	     32
  848.0	     25
  849.0	     21
  850.0	     20
  851.0	     23
  852.0	     24
  853.0	     28
  854.0	     18
  855.0	     26
  856.0	     24
  857.0	     31
  858.0	     14
  859.0	     20
  860.0	     23
  861.0	     22
  862.0	     22
  863.0	     24
  864.0	     26
  865.0	     29
  866.0	     23
  867.0	     25
  868.0	     16
  869.0	     30
  870.0	     25
  871.0	     22
  872.0	     22
  873.0	     21
  874.0	     36
  875.0	     29
  876.0	     20
  877.0	     25
  878.0	     30
  879.0	     30
  880.0	     18
  881.0	     25
  882.0	     23
  883.0	     23
  884.0	     23
  885.0	     22
  886.0	     23
  887.0	     27
  888.0	     28
  889.0	     21
  890.0	     24
  891.0	     29
  892.0	     22
  893.0	     25
  894.0	     23
  895.0	     29
  896.0	     22
  897.0	     21
  898.0	     26
  899.0	     31
  900.0	     18
  901.0	     19
  902.0	     23
  903.0	     31
  904.0	     37
  905.0	     18
  906.0	     35
  907.0	     13
  908.0	     21
  909.0	     26
  910.0	     18
  911.0	     30
  912.0	     30
  913.0	     24
  914.0	     21
  915.0	     25
  916.0	     19
  917.0	     26
  918.0	     25
  919.0	     20
  920.0	     20
  921.0	     26
  922.0	     24
  923.0	     19
  924.0	     13
  925.0	     20
  926.0	     17
  927.0	     20
  928.0	     21
  929.0	     31
  930.0	     19
  931.0	     30
  932.0	     28
  933.0	     18
  934.0	    342
  935.0	     23
  936.0	     16
  937.0	     26
  938.0	     21
  939.0	     26
  940.0	     24
  941.0	     26
  942.0	     22
  943.0	     23
  944.0	     20
  945.0	     17
  946.0	     20
  947.0	     21
  948.0	     19
  949.0	     24
  950.0	     23
  951.0	     26
  952.0	     13
  953.0	     17
  954.0	     19
  955.0	     25
  956.0	     17
  957.0	     14
  958.0	     17
  959.0	     11
  960.0	     21
  961.0	     17
  962.0	     25
  963.0	     23
  964.0	     62
  965.0	     24
  966.0	     30
  967.0	     21
  968.0	     28
  969.0	     24
  970.0	     21
  971.0	     17
  972.0	     21
  973.0	     23
  974.0	     25
  975.0	     23
  976.0	     14
  977.0	     24
  978.0	     22
  979.0	     18
  980.0	     22
  981.0	     18
  982.0	     25
  983.0	     25
  984.0	     18
  985.0	     18
  986.0	     20
  987.0	     20
  988.0	     18
  989.0	     16
  990.0	     26
  991.0	     17
  992.0	     15
  993.0	     16
  994.0	     13
  995.0	     17
  996.0	     15
  997.0	      9
  998.0	     27
  999.0	     21
 1000.0	     14
 1001.0	     15
 1002.0	     19
 1003.0	     18
 1004.0	     21
 1005.0	     25
 1006.0	     23
 1007.0	     21
 1008.0	     23
 1009.0	     15
 1010.0	     23
 1011.0	     18
 1012.0	     21
 1013.0	     14
 1014.0	     19
 1015.0	     17
 1016.0	     16
 1017.0	      9
 1018.0	     21
 1019.0	     20
 1020.0	     17
 1021.0	     16
 1022.0	     15
 1023.0	     20
 1024.0	     22
 1025.0	     18
 1026.0	     16
 1027.0	     17
 1028.0	     16
 1029.0	     13
 1030.0	     17
 1031.0	     12
 1032.0	     21
 1033.0	     13
 1034.0	     18
 1035.0	     16
 1036.0	     23
 1037.0	     15
 1038.0	     15
 1039.0	     12
 1040.0	     14
 1041.0	     24
 1042.0	     20
 1043.0	     16
 1044.0	     13
 1045.0	     19
 1046.0	     17
 1047.0	     16
 1048.0	     27
 1049.0	     20
 1050.0	     17
 1051.0	     39
 1052.0	     10
 1053.0	     19
 1054.0	      8
 1055.0	     16
 1056.0	     19
 1057.0	     18
 1058.0	     14
 1059.0	     19
 1060.0	     13
 1061.0	     21
 1062.0	     21
 1063.0	     13
 1064.0	     18
 1065.0	     21
 1066.0	     10
 1067.0	     15
 1068.0	     22
 1069.0	     10
 1070.0	     54
 1071.0	     17
 1072.0	     18
 1073.0	     11
 1074.0	     17
 1075.0	     17
 1076.0	     23
 1077.0	     12
 1078.0	     18
 1079.0	     12
 1080.0	     16
 1081.0	     14
 1082.0	     17
 1083.0	     16
 1084.0	     14
 1085.0	     17
 1086.0	     17
 1087.0	     16
 1088.0	     16
 1089.0	     13
 1090.0	     14
 1091.0	     25
 1092.0	     17
 1093.0	     24
 1094.0	     13
 1095.0	     14
 1096.0	     16
 1097.0	     14
 1098.0	     13
 1099.0	     12
 1100.0	      8
 1101.0	      9
 1102.0	     16
 1103.0	     27
 1104.0	     21
 1105.0	     15
 1106.0	     15
 1107.0	     13
 1108.0	     13
 1109.0	     12
 1110.0	     19
 1111.0	     16
 1112.0	     17
 1113.0	     14
 1114.0	     16
 1115.0	     30
 1116.0	     12
 1117.0	     12
 1118.0	     19
 1119.0	     15
 1120.0	   1391
 1121.0	     21
 1122.0	     14
 1123.0	     19
 1124.0	     12
 1125.0	     15
 1126.0	     11
 1127.0	     18
 1128.0	     16
 1129.0	     15
 1130.0	     17
 1131.0	     16
 1132.0	     13
 1133.0	     36
 1134.0	     15
 1135.0	     14
 1136.0	     14
 1137.0	     23
 1138.0	     12
 1139.0	     12
 1140.0	     11
 1141.0	     17
 1142.0	     10
 1143.0	     12
 1144.0	     19
 1145.0	     15
 1146.0	     12
 1147.0	     17
 1148.0	     13
 1149.0	     21
 1150.0	     18
 1151.0	     13
 1152.0	      8
 1153.0	     17
 1154.0	     18
 1155.0	    159
 1156.0	     15
 1157.0	     14
 1158.0	     14
 1159.0	     14
 1160.0	     15
 1161.0	     16
 1162.0	     13
 1163.0	     10
 1164.0	     14
 1165.0	     19
 1166.0	     15
 1167.0	     12
 1168.0	     13
 1169.0	     14
 1170.0	     11
 1171.0	     18
 1172.0	     19
 1173.0	      9
 1174.0	     16
 1175.0	      9
 1176.0	     16
 1177.0	     10
 1178.0	     12
 1179.0	     17
 1180.0	     11
 1181.0	     13
 1182.0	     30
 1183.0	     17
 1184.0	      9
 1185.0	     13
 1186.0	     10
 1187.0	     26
 1188.0	     16
 1189.0	     20
 1190.0	     12
 1191.0	      7
 1192.0	     15
 1193.0	     14
 1194.0	     12
 1195.0	     17
 1196.0	     17
 1197.0	     13
 1198.0	     12
 1199.0	     15
 1200.0	     15
 1201.0	     14
 1202.0	     14
 1203.0	     14
 1204.0	     16
 1205.0	     15
 1206.0	     12
 1207.0	     50
 1208.0	      7
 1209.0	      9
 1210.0	     12
 1211.0	      8
 1212.0	      2
 1213.0	     14
 1214.0	     10
 1215.0	     19
 1216.0	     14
 1217.0	     10
 1218.0	     26
 1219.0	      9
 1220.0	      8
 1221.0	      9
 1222.0	     13
 1223.0	     10
 1224.0	     11
 1225.0	     10
 1226.0	      5
 1227.0	      9
 1228.0	      8
 1229.0	     11
 1230.0	      8
 1231.0	      8
 1232.0	      9
 1233.0	     17
 1234.0	     11
 1235.0	      9
 1236.0	     11
 1237.0	     12
 1238.0	    523
 1239.0	     15
 1240.0	      9
 1241.0	     15
 1242.0	     10
 1243.0	     21
 1244.0	     12
 1245.0	     16
 1246.0	     11
 1247.0	      8
 1248.0	     13
 1249.0	      9
 1250.0	     12
 1251.0	     17
 1252.0	     15
 1253.0	     45
 1254.0	     18
 1255.0	     13
 1256.0	     13
 1257.0	     12
 1258.0	     12
 1259.0	     12
 1260.0	     10
 1261.0	     11
 1262.0	      9
 1263.0	     12
 1264.0	     13
 1265.0	      7
 1266.0	     12
 1267.0	     15
 1268.0	     11
 1269.0	     10
 1270.0	      3
 1271.0	     10
 1272.0	     11
 1273.0	     15
 1274.0	     17
 1275.0	     19
 1276.0	     10
 1277.0	     10
 1278.0	     18
 1279.0	     16
 1280.0	    137
 1281.0	     11
 1282.0	     10
 1283.0	     12
 1284.0	     10
 1285.0	     16
 1286.0	     12
 1287.0	      7
 1288.0	     13
 1289.0	     12
 1290.0	      7
 1291.0	      9
 1292.0	     16
 1293.0	     14
 1294.0	     13
 1295.0	      7
 1296.0	     11
 1297.0	      9
 1298.0	      4
 1299.0	     10
 1300.0	      9
 1301.0	     15
 1302.0	     16
 1303.0	     20
 1304.0	      9
 1305.0	     12
 1306.0	     11
 1307.0	     12
 1308.0	     10
 1309.0	      9
 1310.0	     12
 1311.0	      6
 1312.0	     19
 1313.0	     14
 1314.0	      8
 1315.0	     23
 1316.0	     18
 1317.0	     10
 1318.0	     13
 1319.0	      5
 1320.0	     11
 1321.0	     13
 1322.0	     13
 1323.0	     12
 1324.0	     12
 1325.0	     15
 1326.0	     13
 1327.0	      8
 1328.0	      6
 1329.0	     13
 1330.0	     16
 1331.0	     14
 1332.0	      6
 1333.0	     14
 1334.0	     14
 1335.0	     12
 1336.0	     14
 1337.0	     13
 1338.0	     10
 1339.0	      8
 1340.0	     10
 1341.0	     13
 1342.0	      7
 1343.0	     14
 1344.0	      4
 1345.0	     10
 1346.0	     10
 1347.0	      8
 1348.0	      6
 1349.0	     14
 1350.0	     14
 1351.0	     11
 1352.0	     12
 1353.0	     11
 1354.0	     11
 1355.0	     13
 1356.0	     18
 1357.0	     11
 1358.0	     14
 1359.0	      8
 1360.0	     11
 1361.0	     13
 1362.0	      6
 1363.0	      5
 1364.0	     16
 1365.0	     10
 1366.0	     10
 1367.0	     10
 1368.0	     14
 1369.0	      9
 1370.0	     10
 1371.0	     16
 1372.0	      9
 1373.0	     11
 1374.0	     16
 1375.0	     13
 1376.0	     11
 1377.0	    346
 1378.0	     10
 1379.0	     11
 1380.0	     15
 1381.0	     10
 1382.0	     10
 1383.0	     12
 1384.0	     10
 1385.0	     71
 1386.0	     16
 1387.0	     20
 1388.0	     17
 1389.0	     17
 1390.0	     12
 1391.0	      8
 1392.0	      9
 1393.0	     11
 1394.0	     11
 1395.0	     11
 1396.0	      4
 1397.0	     12
 1398.0	     11
 1399.0	      8
 1400.0	      2
 1401.0	    106
 1402.0	     12
 1403.0	      6
 1404.0	     10
 1405.0	      5
 1406.0	      9
 1407.0	    230
 1408.0	      8
 1409.0	     12
 1410.0	      8
 1411.0	     12
 1412.0	     15
 1413.0	     12
 1414.0	      7
 1415.0	     16
 1416.0	      9
 1417.0	     11
 1418.0	      7
 1419.0	     13
 1420.0	      8
 1421.0	     14
 1422.0	      8
 1423.0	     11
 1424.0	     14
 1425.0	     14
 1426.0	     12
 1427.0	      9
 1428.0	      7
 1429.0	     12
 1430.0	      5
 1431.0	     12
 1432.0	     13
 1433.0	      8
 1434.0	      9
 1435.0	      8
 1436.0	     10
 1437.0	     12
 1438.0	     11
 1439.0	     13
 1440.0	      9
 1441.0	     14
 1442.0	      9
 1443.0	      7
 1444.0	      9
 1445.0	      9
 1446.0	      7
 1447.0	      5
 1448.0	     12
 1449.0	     16
 1450.0	      7
 1451.0	     10
 1452.0	     16
 1453.0	     11
 1454.0	     15
 1455.0	     12
 1456.0	      9
 1457.0	     13
 1458.0	     18
 1459.0	     11
 1460.0	     13
 1461.0	     15
 1462.0	     11
 1463.0	     15
 1464.0	     10
 1465.0	     15
 1466.0	      5
 1467.0	     10
 1468.0	     13
 1469.0	     12
 1470.0	     10
 1471.0	     12
 1472.0	     13
 1473.0	      9
 1474.0	      6
 1475.0	     15
 1476.0	     10
 1477.0	      9
 1478.0	     17
 1479.0	     17
 1480.0	     11
 1481.0	     15
 1482.0	     11
 1483.0	     17
 1484.0	     12
 1485.0	     10
 1486.0	     16
 1487.0	     11
 1488.0	     14
 1489.0	     12
 1490.0	     11
 1491.0	      9
 1492.0	      8
 1493.0	     15
 1494.0	     15
 1495.0	     16
 1496.0	     13
 1497.0	     14
 1498.0	     14
 1499.0	     11
 1500.0	     10
 1501.0	     11
 1502.0	     12
 1503.0	      8
 1504.0	     13
 1505.0	     19
 1506.0	     13
 1507.0	     10
 1508.0	     11
 1509.0	    188
 1510.0	      6
 1511.0	     12
 1512.0	     13
 1513.0	     11
 1514.0	     10
 1515.0	     12
 1516.0	     10
 1517.0	     14
 1518.0	     14
 1519.0	     15
 1520.0	      9
 1521.0	     15
 1522.0	     14
 1523.0	     17
 1524.0	      7
 1525.0	     12
 1526.0	      7
 1527.0	     11
 1528.0	      7
 1529.0	     12
 1530.0	     15
 1531.0	     13
 1532.0	     17
 1533.0	     13
 1534.0	     12
 1535.0	     10
 1536.0	     15
 1537.0	      9
 1538.0	     49
 1539.0	     13
 1540.0	     12
 1541.0	      6
 1542.0	      5
 1543.0	     41
 1544.0	      9
 1545.0	      5
 1546.0	     13
 1547.0	      7
 1548.0	     13
 1549.0	     12
 1550.0	      8
 1551.0	      9
 1552.0	      8
 1553.0	     10
 1554.0	     15
 1555.0	      9
 1556.0	      6
 1557.0	      9
 1558.0	      8
 1559.0	     17
 1560.0	      7
 1561.0	     11
 1562.0	      6
 1563.0	     11
 1564.0	      9
 1565.0	      6
 1566.0	      7
 1567.0	     12
 1568.0	      7
 1569.0	     10
 1570.0	      9
 1571.0	     10
 1572.0	     15
 1573.0	      9
 1574.0	      9
 1575.0	     12
 1576.0	      5
 1577.0	      4
 1578.0	     13
 1579.0	     13
 1580.0	     11
 1581.0	     10
 1582.0	     10
 1583.0	     52
 1584.0	      8
 1585.0	      8
 1586.0	     10
 1587.0	     11
 1588.0	     10
 1589.0	      5
 1590.0	      5
 1591.0	     10
 1592.0	      6
 1593.0	     12
 1594.0	     28
 1595.0	      9
 1596.0	      8
 1597.0	      5
 1598.0	      8
 1599.0	     18
 1600.0	      8
 1601.0	     11
 1602.0	      9
 1603.0	      7
 1604.0	      8
 1605.0	      7
 1606.0	      6
 1607.0	      8
 1608.0	     11
 1609.0	      8
 1610.0	      9
 1611.0	      8
 1612.0	      4
 1613.0	      8
 1614.0	     10
 1615.0	      9
 1616.0	     10
 1617.0	      5
 1618.0	     13
 1619.0	      2
 1620.0	     10
 1621.0	      8
 1622.0	      9
 1623.0	      4
 1624.0	      7
 1625.0	      4
 1626.0	      5
 1627.0	     12
 1628.0	      7
 1629.0	      7
 1630.0	      5
 1631.0	      4
 1632.0	      3
 1633.0	      6
 1634.0	      8
 1635.0	     11
 1636.0	      9
 1637.0	      7
 1638.0	      8
 1639.0	      4
 1640.0	      4
 1641.0	      5
 1642.0	      5
 1643.0	      6
 1644.0	      6
 1645.0	     11
 1646.0	      6
 1647.0	      9
 1648.0	      7
 1649.0	      3
 1650.0	      4
 1651.0	      5
 1652.0	      9
 1653.0	      5
 1654.0	      4
 1655.0	      4
 1656.0	      3
 1657.0	      7
 1658.0	      5
 1659.0	     10
 1660.0	      4
 1661.0	     66
 1662.0	      7
 1663.0	      6
 1664.0	      6
 1665.0	      2
